customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
6202,AW00017201,Vincent Yang,74,50 and above,New,24-12-2013,148,1,22,1,1,22,22
2014,AW00013013,Vincent Ye,56,50 and above,New,03-11-2013,150,3,256,7,7,85.3333,256
16687,AW00027686,Vincent Zhang,57,50 and above,New,28-01-2014,147,1,75,3,3,75,75
13824,AW00024823,Vincent Zhao,40,40-49,New,18-01-2014,147,1,96,4,4,96,96
7497,AW00018496,Vincent Zheng,57,50 and above,VIP,18-03-2013,157,2,6122,5,5,3061,291.5238
12277,AW00023276,Vincent Zhou,63,50 and above,New,11-07-2013,153,1,2393,2,2,2393,2393
13900,AW00024899,Vincent Zhu,47,40-49,New,20-02-2013,158,1,106,5,5,106,106
14656,AW00025655,Virginia Arun,52,50 and above,New,21-03-2013,157,1,571,4,4,571,571
16589,AW00027588,Virginia Chandra,51,50 and above,New,23-11-2013,149,1,15,3,3,15,15
18356,AW00029355,Virginia Fernandez,52,50 and above,New,31-12-2012,160,1,567,4,4,567,567
13600,AW00024599,Virginia Garcia,40,40-49,New,13-08-2013,152,1,27,2,2,27,27
930,AW00011929,Virginia Gonzalez,63,50 and above,Regular,17-12-2013,148,3,4965,8,7,1655,190.9615
12740,AW00023739,Virginia Kapoor,68,50 and above,New,30-10-2013,150,1,573,4,4,573,573
16339,AW00027338,Virginia Lopez,44,40-49,New,31-03-2013,157,2,1340,4,4,670,223.3333
9967,AW00020966,Virginia Madan,53,50 and above,New,09-12-2013,149,1,1120,1,1,1120,1120
12759,AW00023758,Virginia Malhotra,47,40-49,New,14-02-2013,158,1,1755,2,2,1755,1755
2137,AW00013136,Virginia Martinez,83,50 and above,New,08-10-2013,151,2,62,3,3,31,20.6667
2603,AW00013602,Virginia Mehta,70,50 and above,VIP,30-06-2013,154,3,8376,8,7,2792,299.1429
367,AW00011366,Virginia Patel,41,40-49,New,15-08-2013,152,2,77,3,3,38.5,77
16495,AW00027494,Virginia Perez,61,50 and above,New,29-10-2013,150,2,1952,5,5,976,195.2
6934,AW00017933,Virginia Prasad,59,50 and above,New,17-07-2013,153,2,3103,5,5,1551.5,310.3
15160,AW00026159,Virginia Raman,63,50 and above,New,14-09-2013,151,1,70,1,1,70,70
13707,AW00024706,Virginia Rana,48,40-49,New,25-10-2013,150,1,578,4,4,578,578
6212,AW00017211,Virginia Rodriguez,67,50 and above,New,14-02-2013,158,1,48,3,3,48,48
16223,AW00027222,Virginia Sai,63,50 and above,New,15-02-2013,158,1,12,2,2,12,12
1221,AW00012220,Virginia Sara,59,50 and above,VIP,29-07-2013,153,2,5950,4,4,2975,212.5
9049,AW00020048,Virginia Srini,48,40-49,Regular,28-07-2013,153,2,3142,2,2,1571,108.3448
2037,AW00013036,Virginia Subram,70,50 and above,Regular,04-12-2013,149,2,2677,4,4,1338.5,140.8947
5808,AW00016807,Virginia Suri,70,50 and above,New,14-01-2013,159,1,1728,3,3,1728,1728
16251,AW00027250,Virginia Vance,49,40-49,New,02-10-2013,151,2,4588,6,6,2294,417.0909
7139,AW00018138,Walter Alonso,65,50 and above,New,06-12-2013,149,1,76,2,2,76,76
13011,AW00024010,Walter Alvarez,53,50 and above,New,18-11-2013,149,1,565,3,3,565,565
8944,AW00019943,Walter Carlson,72,50 and above,New,06-11-2013,150,2,3113,3,3,1556.5,311.3
1577,AW00012576,Walter Dominguez,41,40-49,Regular,19-09-2013,151,2,2653,4,4,1326.5,132.65
17976,AW00028975,Walter Gill,74,50 and above,New,06-11-2013,150,1,38,3,3,38,38
14142,AW00025141,Walter Gutierrez,47,40-49,New,10-05-2013,155,1,5,1,1,5,5
2142,AW00013141,Walter Hernandez,67,50 and above,New,25-11-2013,149,3,240,7,7,80,240
6233,AW00017232,Walter Jimenez,45,40-49,Regular,05-07-2013,154,2,4347,2,2,2173.5,161
9682,AW00020681,Walter Moreno,51,50 and above,New,01-02-2013,159,1,10,1,1,10,10
10057,AW00021056,Walter Munoz,52,50 and above,New,23-01-2013,159,2,2548,5,5,1274,849.3333
6842,AW00017841,Walter Navarro,44,40-49,New,29-06-2013,154,2,2804,4,4,1402,280.4
17378,AW00028377,Walter Ortega,53,50 and above,New,07-05-2013,156,1,2433,4,4,2433,2433
18398,AW00029397,Walter Ramos,49,40-49,New,08-08-2012,165,1,2049,1,1,2049,2049
14021,AW00025020,Walter Romero,70,50 and above,Regular,01-10-2013,151,2,1549,3,3,774.5,110.6429
14913,AW00025912,Walter Rubio,73,50 and above,New,27-06-2013,154,1,63,3,3,63,63
7196,AW00018195,Walter Sanz,40,40-49,New,27-11-2013,149,2,95,3,3,47.5,13.5714
1300,AW00012299,Walter Serrano,75,50 and above,Regular,09-11-2013,150,3,4977,7,7,1659,276.5
2731,AW00013730,Walter Suarez,64,50 and above,Regular,15-12-2013,148,2,4571,5,5,2285.5,253.9444
15785,AW00026784,Walter Torres,74,50 and above,New,18-03-2013,157,1,89,3,3,89,89
17413,AW00028412,Walter Vazquez,43,40-49,New,23-02-2013,158,1,46,3,3,46,46
8350,AW00019349,Warren Anand,50,50 and above,New,08-09-2013,152,1,70,3,3,70,70
920,AW00011919,Warren Andersen,56,50 and above,VIP,21-12-2013,148,3,8172,8,8,2724,314.3077
15539,AW00026538,Warren Black,46,40-49,Regular,23-09-2013,151,2,4464,3,3,2232,279
13919,AW00024918,Warren Cai,45,40-49,New,21-05-2013,155,2,2120,2,2,1060,192.7273
6308,AW00017307,Warren Chande,53,50 and above,New,23-02-2013,158,2,133,5,5,66.5,133
6966,AW00017965,Warren Chander,45,40-49,Regular,05-10-2013,151,2,3001,3,3,1500.5,250.0833
13306,AW00024305,Warren Chow,61,50 and above,New,02-10-2013,151,2,3946,4,4,1973,394.6
3609,AW00014608,Warren Gao,56,50 and above,New,21-04-2013,156,1,40,2,2,40,40
2679,AW00013678,Warren Goel,46,40-49,VIP,22-08-2013,152,2,5933,3,3,2966.5,204.5862
6193,AW00017192,Warren He,59,50 and above,VIP,22-10-2013,150,3,6978,6,5,2326,436.125
12265,AW00023264,Warren Hu,59,50 and above,New,21-07-2013,153,1,540,1,1,540,540
5484,AW00016483,Warren Jai,64,50 and above,Regular,21-11-2013,149,2,4118,2,2,2059,121.1176
13004,AW00024003,Warren Kumar,42,40-49,New,02-08-2013,153,2,2807,4,4,1403.5,255.1818
14247,AW00025246,Warren Lal,84,50 and above,New,09-11-2013,150,1,27,3,3,27,27
18186,AW00029185,Warren Li,52,50 and above,New,16-09-2013,151,1,563,3,3,563,563
4015,AW00015014,Warren Liu,65,50 and above,New,12-06-2013,154,2,3860,6,6,1930,428.8889
17926,AW00028925,Warren Lu,44,40-49,New,16-11-2013,149,1,7,2,2,7,7
12563,AW00023562,Warren Luo,82,50 and above,New,29-05-2013,155,1,5,1,1,5,5
8763,AW00019762,Warren Ma,64,50 and above,New,20-07-2013,153,1,49,3,3,49,49
14106,AW00025105,Warren Nara,60,50 and above,New,04-05-2013,156,1,2433,4,4,2433,2433
14533,AW00025532,Warren Nath,58,50 and above,New,09-03-2013,158,1,1224,2,2,1224,1224
14661,AW00025660,Warren Pal,58,50 and above,New,18-11-2013,149,1,1736,2,2,1736,1736
10535,AW00021534,Warren Rai,63,50 and above,New,02-01-2013,160,2,1622,5,5,811,1622
5204,AW00016203,Warren Raje,50,50 and above,VIP,18-10-2013,150,3,6940,8,8,2313.3333,533.8462
15797,AW00026796,Warren Raji,79,50 and above,Regular,12-11-2013,149,2,1957,3,3,978.5,150.5385
10972,AW00021971,Warren Shan,56,50 and above,New,12-07-2013,153,1,32,2,2,32,32
10706,AW00021705,Warren Sharma,64,50 and above,New,05-12-2013,149,1,50,3,3,50,50
10825,AW00021824,Warren She,64,50 and above,New,10-12-2013,148,1,27,2,2,27,27
16504,AW00027503,Warren Shen,44,40-49,New,03-08-2013,153,1,21,1,1,21,21
6852,AW00017851,Warren Tang,42,40-49,New,26-01-2014,147,1,49,2,2,49,49
10290,AW00021289,Warren Wang,58,50 and above,New,12-11-2013,149,1,1764,3,3,1764,1764
4603,AW00015602,Warren Wu,47,40-49,New,15-12-2013,148,2,64,3,3,32,12.8
2844,AW00013843,Warren Xie,45,40-49,New,11-03-2013,157,1,31,2,2,31,31
17552,AW00028551,Warren Xu,47,40-49,New,02-05-2013,156,1,70,1,1,70,70
13763,AW00024762,Warren Xu,42,40-49,New,15-08-2013,152,1,2393,2,2,2393,2393
6909,AW00017908,Warren Yang,42,40-49,New,11-03-2013,157,1,35,4,4,35,35
16615,AW00027614,Warren Ye,64,50 and above,New,16-01-2011,183,1,3578,1,1,3578,3578
8092,AW00019091,Warren Yuan,47,40-49,New,01-01-2014,148,2,24,2,2,12,4
13478,AW00024477,Warren Zeng,59,50 and above,New,05-07-2013,154,2,3302,2,2,1651,550.3333
14253,AW00025252,Warren Zhang,64,50 and above,Regular,22-08-2013,152,2,1892,6,6,946,61.0323
14636,AW00025635,Warren Zhao,54,50 and above,New,31-08-2013,152,1,1755,2,2,1755,1755
1270,AW00012269,Warren Zheng,54,50 and above,New,27-06-2013,154,1,44,2,2,44,44
8792,AW00019791,Warren Zhou,64,50 and above,VIP,02-05-2013,156,2,6058,4,4,3029,318.8421
11687,AW00022686,Wayne Anand,41,40-49,New,11-03-2013,157,1,1243,6,6,1243,1243
17551,AW00028550,Wayne Andersen,47,40-49,New,11-11-2013,149,1,124,2,2,124,124
14057,AW00025056,Wayne Black,62,50 and above,New,20-08-2013,152,1,7,2,2,7,7
5230,AW00016229,Wayne Chande,54,50 and above,New,07-12-2013,149,1,572,4,4,572,572
13345,AW00024344,Wayne Chander,47,40-49,Regular,26-02-2013,158,2,4329,3,3,2164.5,288.6
10454,AW00021453,Wayne Deng,71,50 and above,New,08-03-2013,158,1,37,3,3,37,37
15389,AW00026388,Wayne Jai,65,50 and above,New,08-12-2013,149,1,2355,2,2,2355,2355
6503,AW00017502,Wayne Kumar,66,50 and above,VIP,16-08-2013,152,2,6070,5,5,3035,216.7857
5830,AW00016829,Wayne Lal,59,50 and above,VIP,04-10-2013,151,3,7185,7,7,2395,449.0625
16164,AW00027163,Wayne Luo,42,40-49,New,03-05-2013,156,1,7,2,2,7,7
12870,AW00023869,Wayne Nara,50,50 and above,New,10-03-2013,157,1,35,2,2,35,35
1469,AW00012468,Wayne Nath,47,40-49,VIP,17-09-2013,151,2,5875,3,3,2937.5,225.9615
8765,AW00019764,Wayne Pal,69,50 and above,New,14-03-2013,157,1,13,2,2,13,13
1490,AW00012489,Wayne Rai,48,40-49,New,09-01-2014,148,4,158,8,7,39.5,17.5556
10373,AW00021372,Wayne Raje,71,50 and above,New,21-08-2013,152,1,75,4,4,75,75
15162,AW00026161,Wayne Raji,54,50 and above,Regular,04-09-2013,152,2,1903,2,2,951.5,118.9375
8366,AW00019365,Wayne Shan,58,50 and above,Regular,21-12-2013,148,3,4322,8,8,1440.6667,144.0667
8176,AW00019175,Wayne Sharma,48,40-49,New,17-07-2013,153,1,25,1,1,25,25
12608,AW00023607,Wayne She,65,50 and above,New,14-01-2013,159,1,2451,2,2,2451,2451
12648,AW00023647,Wayne Shen,41,40-49,New,21-09-2013,151,1,13,2,2,13,13
2091,AW00013090,Wayne Tang,61,50 and above,VIP,18-11-2013,149,3,6812,6,6,2270.6667,425.75
7303,AW00018302,Wayne Xie,56,50 and above,VIP,05-02-2013,159,2,6029,3,3,3014.5,317.3158
7015,AW00018014,Wayne Xu,56,50 and above,New,06-04-2013,157,1,94,2,2,94,94
6089,AW00017088,Wayne Yuan,48,40-49,New,20-07-2013,153,1,25,1,1,25,25
1130,AW00012129,Wendy Alvarez,64,50 and above,VIP,25-12-2013,148,4,8557,9,8,2139.25,450.3684
8605,AW00019604,Wendy Blanco,54,50 and above,New,17-11-2013,149,2,171,7,7,85.5,24.4286
9221,AW00020220,Wendy Carlson,51,50 and above,VIP,06-06-2013,155,2,6060,5,5,3030,318.9474
36,AW00011035,Wendy Dominguez,72,50 and above,VIP,15-11-2013,149,3,6451,5,5,2150.3333,195.4848
6519,AW00017518,Wendy Gill,46,40-49,New,25-06-2013,154,1,540,1,1,540,540
1611,AW00012610,Wendy Gutierrez,62,50 and above,New,16-09-2013,151,2,102,5,4,51,51
4125,AW00015124,Wendy Hernandez,45,40-49,New,23-05-2013,155,2,122,6,6,61,122
13875,AW00024874,Wendy Moreno,71,50 and above,New,16-10-2013,150,1,21,1,1,21,21
11822,AW00022821,Wendy Munoz,66,50 and above,New,07-06-2013,155,1,39,2,2,39,39
9882,AW00020881,Wendy Navarro,47,40-49,New,04-10-2013,151,1,79,4,4,79,79
4095,AW00015094,Wendy Ortega,71,50 and above,VIP,17-11-2013,149,3,7109,7,6,2369.6667,444.3125
1257,AW00012256,Wendy Ramos,53,50 and above,VIP,16-08-2013,152,2,5953,3,3,2976.5,212.6071
373,AW00011372,Wendy Romero,42,40-49,Regular,14-12-2013,148,3,4965,5,5,1655,165.5
14390,AW00025389,Wendy Sanz,51,50 and above,New,16-05-2013,155,1,1304,3,3,1304,1304
17466,AW00028465,Wendy Serrano,58,50 and above,New,10-03-2013,157,1,69,3,3,69,69
11512,AW00022511,Wendy Suarez,56,50 and above,New,29-07-2013,153,1,80,3,3,80,80
7270,AW00018269,Wendy Torres,51,50 and above,VIP,17-09-2013,151,2,6113,5,5,3056.5,226.4074
6644,AW00017643,Wesley Cai,49,40-49,New,07-11-2013,150,1,70,3,3,70,70
18428,AW00029427,Wesley Chen,46,40-49,New,17-05-2013,155,1,21,1,1,21,21
1347,AW00012346,Wesley Gao,45,40-49,VIP,18-09-2013,151,3,6864,5,5,2288,343.2
5471,AW00016470,Wesley Guo,45,40-49,Regular,11-05-2013,155,2,3021,3,3,1510.5,215.7857
6850,AW00017849,Wesley He,44,40-49,Regular,01-09-2013,152,2,3025,4,4,1512.5,252.0833
12089,AW00023088,Wesley Hu,43,40-49,New,08-02-2013,159,1,32,2,2,32,32
18321,AW00029320,Wesley Huang,55,50 and above,New,29-08-2013,152,1,24,3,3,24,24
12323,AW00023322,Wesley Li,64,50 and above,Regular,28-07-2013,153,2,3042,4,4,1521,253.5
1124,AW00012123,Wesley Liang,NULL,50 and above,VIP,20-11-2013,149,4,5837,12,11,1459.25,277.9524
10408,AW00021407,Wesley Lin,56,50 and above,New,28-01-2013,159,1,42,3,3,42,42
9914,AW00020913,Wesley Liu,57,50 and above,New,25-10-2013,150,2,1947,4,4,973.5,177
15064,AW00026063,Wesley Lu,56,50 and above,New,29-10-2013,150,1,30,2,2,30,30
13864,AW00024863,Wesley Sun,67,50 and above,New,09-03-2013,158,1,27,3,3,27,27
9496,AW00020495,Wesley Wang,77,50 and above,New,18-06-2013,154,1,2482,4,4,2482,2482
3206,AW00014205,Wesley Wu,73,50 and above,New,19-03-2013,157,1,33,1,1,33,33
18183,AW00029182,Wesley Xu,46,40-49,New,30-08-2013,152,1,540,1,1,540,540
4128,AW00015127,Wesley Yang,40,40-49,VIP,04-12-2013,149,3,5182,7,7,1727.3333,398.6154
9461,AW00020460,Wesley Zeng,50,50 and above,New,10-02-2013,158,1,21,1,1,21,21
13357,AW00024356,Wesley Zhang,61,50 and above,New,22-12-2013,148,1,615,3,3,615,615
13581,AW00024580,Wesley Zhao,67,50 and above,New,23-08-2013,152,1,597,3,3,597,597
1231,AW00012230,Wesley Zheng,64,50 and above,New,14-06-2013,154,2,4401,4,4,2200.5,400.0909
13157,AW00024156,Wesley Zhou,78,50 and above,New,26-09-2013,151,1,6,2,2,6,6
8625,AW00019624,Wesley Zhu,63,50 and above,New,16-01-2014,147,2,112,5,5,56,28
4713,AW00015712,Whitney Chandra,71,50 and above,New,06-10-2013,151,2,52,4,4,26,26
13945,AW00024944,Whitney Garcia,80,50 and above,New,30-03-2013,157,1,126,4,4,126,126
11608,AW00022607,Whitney Gonzalez,50,50 and above,New,13-06-2013,154,1,609,5,5,609,609
6529,AW00017528,Whitney Kapoor,63,50 and above,New,07-11-2013,150,1,55,2,2,55,55
2106,AW00013105,Whitney Kovár,58,50 and above,VIP,01-11-2013,150,3,5585,8,7,1861.6667,349.0625
891,AW00011890,Whitney Lopez,61,50 and above,New,05-07-2013,154,2,130,6,6,65,43.3333
3943,AW00014942,Whitney Madan,54,50 and above,New,02-07-2013,154,1,5,1,1,5,5
17945,AW00028944,Whitney Malhotra,42,40-49,New,21-08-2013,152,1,24,3,3,24,24
9831,AW00020830,Whitney Martinez,59,50 and above,Regular,25-06-2013,154,2,1966,4,4,983,163.8333
13198,AW00024197,Whitney Mehta,45,40-49,New,26-09-2013,151,1,1155,2,2,1155,1155
13469,AW00024468,Whitney Patel,55,50 and above,New,21-11-2013,149,2,4144,2,2,2072,376.7273
5620,AW00016619,Whitney Perez,46,40-49,New,21-07-2013,153,2,98,3,3,49,24.5
9065,AW00020064,Whitney Prasad,43,40-49,New,18-06-2013,154,1,39,2,2,39,39
17405,AW00028404,Whitney Raman,50,50 and above,New,11-10-2013,150,1,57,5,5,57,57
2007,AW00013006,Whitney Rana,54,50 and above,VIP,29-09-2013,151,3,6762,4,4,2254,397.7647
13715,AW00024714,Whitney Rodriguez,43,40-49,New,20-01-2014,147,1,68,3,3,68,68
5900,AW00016899,Whitney Sanchez,83,50 and above,New,16-06-2013,154,1,5,1,1,5,5
10438,AW00021437,Whitney Sara,58,50 and above,New,23-12-2013,148,1,1136,4,4,1136,1136
561,AW00011560,Whitney Srini,47,40-49,New,03-12-2013,149,1,54,1,1,54,54
4073,AW00015072,Whitney Subram,50,50 and above,Regular,23-09-2013,151,2,2756,3,3,1378,183.7333
10975,AW00021974,Whitney Suri,40,40-49,Regular,20-11-2013,149,2,4924,5,5,2462,273.5556
12708,AW00023707,William Anderson,74,50 and above,New,19-11-2013,149,1,565,3,3,565,565
7580,AW00018579,William Brown,49,40-49,New,28-10-2013,150,1,70,1,1,70,70
18022,AW00029021,William Clark,69,50 and above,New,02-08-2013,153,1,70,1,1,70,70
3416,AW00014415,William Davis,63,50 and above,New,27-06-2013,154,2,1769,2,2,884.5,221.125
18049,AW00029048,William Harris,46,40-49,Regular,21-06-2013,154,2,4355,3,3,2177.5,181.4583
15678,AW00026677,William Johnson,64,50 and above,New,19-09-2013,151,1,30,2,2,30,30
6343,AW00017342,William Jones,42,40-49,New,04-04-2013,157,1,40,2,2,40,40
2186,AW00013185,William Lee,77,50 and above,New,21-07-2013,153,4,150,8,7,37.5,37.5
3442,AW00014441,William Lewis,49,40-49,New,23-04-2013,156,1,142,2,2,142,142
11079,AW00022078,William Martin,52,50 and above,New,28-04-2013,156,1,563,3,3,563,563
14083,AW00025082,William Martinez,59,50 and above,New,11-10-2013,150,1,35,2,2,35,35
17150,AW00028149,William Miller,50,50 and above,New,16-03-2011,181,1,3578,1,1,3578,3578
13985,AW00024984,William Moore,70,50 and above,New,02-08-2013,153,1,37,2,2,37,37
9104,AW00020103,William Robinson,63,50 and above,New,04-05-2013,156,1,104,3,3,104,104
17275,AW00028274,William Rodriguez,60,50 and above,New,30-01-2013,159,1,5,1,1,5,5
6556,AW00017555,William Smith,77,50 and above,New,29-10-2013,150,1,2424,4,4,2424,2424
8155,AW00019154,William Sotelo,45,40-49,New,21-12-2013,148,1,70,1,1,70,70
4840,AW00015839,William Taylor,46,40-49,New,06-05-2013,156,1,24,2,2,24,24
10615,AW00021614,William Thomas,53,50 and above,New,18-06-2013,154,2,2589,2,2,1294.5,369.8571
11867,AW00022866,William Thompson,46,40-49,New,25-03-2013,157,1,6,2,2,6,6
2093,AW00013092,William Walker,48,40-49,New,24-11-2013,149,2,232,5,5,116,29
1158,AW00012157,William White,86,50 and above,New,29-11-2013,149,2,43,2,2,21.5,7.1667
10164,AW00021163,William Williams,51,50 and above,New,28-01-2014,147,1,73,3,3,73,73
15858,AW00026857,Willie Anand,44,40-49,New,11-06-2013,154,1,21,1,1,21,21
16971,AW00027970,Willie Andersen,45,40-49,New,04-04-2013,157,1,64,3,3,64,64
7173,AW00018172,Willie Black,69,50 and above,New,25-01-2014,147,2,77,4,4,38.5,25.6667
14961,AW00025960,Willie Cai,63,50 and above,Regular,26-09-2013,151,2,1957,3,3,978.5,97.85
5164,AW00016163,Willie Chande,52,50 and above,New,04-09-2013,152,2,2641,4,4,1320.5,330.125
10819,AW00021818,Willie Chander,63,50 and above,New,02-05-2013,156,1,191,3,3,191,191
17323,AW00028322,Willie Chen,45,40-49,New,04-04-2013,157,1,29,2,2,29,29
16877,AW00027876,Willie Deng,43,40-49,New,27-06-2013,154,1,1215,1,1,1215,1215
3155,AW00014154,Willie Gao,44,40-49,Regular,24-08-2013,152,2,3018,6,6,1509,177.5294
11657,AW00022656,Willie Goel,56,50 and above,New,22-03-2013,157,1,1169,4,4,1169,1169
2507,AW00013506,Willie Guo,54,50 and above,New,03-10-2013,151,1,124,2,2,124,124
1467,AW00012466,Willie He,53,50 and above,New,19-03-2013,157,1,59,2,2,59,59
17134,AW00028133,Willie Huang,63,50 and above,New,30-11-2013,149,1,575,2,2,575,575
4219,AW00015218,Willie Johnsen,55,50 and above,New,30-09-2013,151,2,4399,3,2,2199.5,439.9
2394,AW00013393,Willie Kumar,69,50 and above,New,10-05-2013,155,1,2352,3,3,2352,2352
8485,AW00019484,Willie Liang,55,50 and above,New,17-11-2013,149,1,39,2,2,39,39
17143,AW00028142,Willie Lin,40,40-49,New,26-03-2011,181,1,3578,1,1,3578,3578
9562,AW00020561,Willie Liu,65,50 and above,Regular,19-12-2013,148,2,3139,3,3,1569.5,112.1071
10192,AW00021191,Willie Lu,58,50 and above,Regular,22-08-2013,152,2,4169,3,3,2084.5,219.4211
11683,AW00022682,Willie Luo,56,50 and above,New,17-01-2014,147,1,29,1,1,29,29
8915,AW00019914,Willie Ma,76,50 and above,New,14-06-2013,154,1,31,3,3,31,31
13461,AW00024460,Willie Nara,57,50 and above,New,31-05-2013,155,2,3302,2,2,1651,550.3333
756,AW00011755,Willie Pal,52,50 and above,New,17-08-2013,152,3,46,5,4,15.3333,23
3674,AW00014673,Willie Rai,51,50 and above,VIP,28-11-2013,149,3,5117,4,4,1705.6667,365.5
1642,AW00012641,Willie Raje,66,50 and above,New,02-12-2013,149,1,9,1,1,9,9
71,AW00011070,Willie Raji,65,50 and above,VIP,26-06-2013,154,3,8165,10,9,2721.6667,326.6
6099,AW00017098,Willie Shan,48,40-49,New,16-01-2013,159,2,2769,3,3,1384.5,395.5714
11428,AW00022427,Willie Sharma,60,50 and above,New,29-08-2013,152,1,1701,1,1,1701,1701
6056,AW00017055,Willie She,40,40-49,Regular,20-05-2013,155,2,4347,2,2,2173.5,167.1923
7451,AW00018450,Willie Shen,72,50 and above,New,29-10-2013,150,1,25,2,2,25,25
8279,AW00019278,Willie Sun,60,50 and above,Regular,03-11-2013,150,2,1575,3,3,787.5,82.8947
14940,AW00025939,Willie Tang,64,50 and above,Regular,07-11-2013,150,2,1264,4,4,632,57.4545
18305,AW00029304,Willie Wang,61,50 and above,New,02-04-2013,157,1,24,3,3,24,24
2161,AW00013160,Willie Xu,77,50 and above,VIP,20-11-2013,149,3,6839,5,4,2279.6667,427.4375
3158,AW00014157,Willie Xu,46,40-49,VIP,28-10-2013,150,3,6650,4,4,2216.6667,221.6667
11964,AW00022963,Willie Ye,51,50 and above,New,23-03-2013,157,1,59,2,2,59,59
12422,AW00023421,Willie Yuan,51,50 and above,Regular,27-07-2013,153,2,4208,5,5,2104,350.6667
5024,AW00016023,Willie Zhang,73,50 and above,New,09-08-2013,153,2,167,7,7,83.5,55.6667
393,AW00011392,Willie Zhao,45,40-49,New,29-03-2013,157,1,29,1,1,29,29
10103,AW00021102,Willie Zheng,57,50 and above,New,03-09-2013,152,1,793,4,4,793,793
1488,AW00012487,Willie Zhu,51,50 and above,New,15-08-2013,152,2,4401,3,3,2200.5,400.0909
2039,AW00013038,Wilson Pais,65,50 and above,VIP,18-10-2013,150,3,5581,3,3,1860.3333,310.0556
3891,AW00014890,Wyatt Adams,66,50 and above,New,14-06-2013,154,1,22,1,1,22,22
17805,AW00028804,Wyatt Allen,47,40-49,New,04-06-2011,179,1,3578,1,1,3578,3578
3285,AW00014284,Wyatt Anderson,46,40-49,New,20-05-2013,155,2,1769,2,2,884.5,160.8182
14102,AW00025101,Wyatt Baker,45,40-49,New,02-01-2014,148,1,69,2,2,69,69
2926,AW00013925,Wyatt Barnes,51,50 and above,New,08-03-2013,158,2,3220,3,3,1610,805
2659,AW00013658,Wyatt Bennett,79,50 and above,Regular,23-06-2013,154,2,4787,4,4,2393.5,368.2308
10330,AW00021329,Wyatt Brown,61,50 and above,New,11-10-2013,150,1,1179,3,3,1179,1179
14265,AW00025264,Wyatt Bryant,43,40-49,New,22-10-2013,150,1,81,4,4,81,81
6010,AW00017009,Wyatt Butler,52,50 and above,New,08-11-2013,150,1,2352,3,3,2352,2352
16603,AW00027602,Wyatt Campbell,67,50 and above,New,17-12-2012,160,1,783,1,1,783,783
6430,AW00017429,Wyatt Carter,59,50 and above,New,30-11-2013,149,1,5,1,1,5,5
14078,AW00025077,Wyatt Clark,46,40-49,New,14-12-2013,148,1,2419,2,2,2419,2419
12285,AW00023284,Wyatt Coleman,45,40-49,New,23-07-2013,153,1,40,2,2,40,40
17296,AW00028295,Wyatt Collins,66,50 and above,New,26-04-2011,180,1,3578,1,1,3578,3578
13733,AW00024732,Wyatt Davis,84,50 and above,New,05-08-2013,153,1,100,4,4,100,100
10644,AW00021643,Wyatt Diaz,56,50 and above,New,25-11-2013,149,1,1170,2,2,1170,1170
